State,OCTO Location ID,Address,Area / Sub,"Building Validation Commercial
/Residential",GNAF Units,OCTO Device,MDF Share,Latitude,Longitude,Hubsite ID,Hubsite,Cabinet Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9035,3 ROCKLANDS RD WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,18,UBE,Standalone Only,-33.83331,151.198144,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9040,4 GILLIES ST WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,15,UBE,Standalone Only,-33.832621,151.201027,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9059,9 HERBERT ST ST LEONARDS NSW 2065,ST LEONARDS,residential,93,VDSL,Master Only,-33.821279,151.19359,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9061,9 ROCKLANDS RD WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,18,UBE,Standalone Only,-33.833024,151.198688,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9068,10 GILLIES ST WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,20,UBE,Standalone Only,-33.831531,151.20034,syd-herb,39 HERBERT ST ST LEONARDS NSW,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9073,10-18 DALLEYS RD NAREMBURN NSW 2065,ST LEONARDS,residential,18,UBE,Master Only,-33.819767,151.199457,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9077,11 HERBERT ST ST LEONARDS NSW 2065,ST LEONARDS,residential,17,UBE,Standalone Only,-33.821279,151.19359,syd-herb,39 HERBERT ST ST LEONARDS NSW,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9082,4-6 HUME ST WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,17,UBE,Standalone Only,-33.827762,151.197466,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9111,6-8 ROCKLANDS RD WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,15,UBE,Standalone Only,-33.833025,151.197437,syd-herb,39 HERBERT ST ST LEONARDS NSW,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9114,7 HERBERT ST ST LEONARDS NSW 2065,ST LEONARDS,residential,66,VDSL,Slave Only,-33.821279,151.19359,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9126,7-15 BELLEVUE AVE GREENWICH NSW 2065,ST LEONARDS,residential,22,UBE,Standalone Only,-33.823204,151.186055,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9133,8-10 MILNER CRES WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,18,UBE,Standalone Only,-33.830658,151.192589,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9150,12 HAZELBANK RD WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,12,UBE,Standalone Only,-33.833274,151.199179,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9158,13 ERNEST ST CROWS NEST NSW 2065,ST LEONARDS,residential,62,VDSL,Standalone Only,-33.826051,151.201602,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9160,13 ROCKLANDS RD WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,10,UBE,Standalone Only,-33.832802,151.199123,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9164,13-17 RIVER RD WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,24,UBE,Standalone Only,-33.828393,151.196385,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9171,15 ATCHISON ST ST LEONARDS NSW 2065,ST LEONARDS,residential,123,VDSL,Standalone Only,-33.823182,151.198009,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9176,15 HERBERT ST ST LEONARDS NSW 2065,ST LEONARDS,residential,213,VDSL,Standalone Only,-33.819197,151.194089,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9191,18 GILLIES ST WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,12,UBE,Standalone Only,-33.830629,151.199986,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9205,19-23 HERBERT ST ST LEONARDS NSW 2065,ST LEONARDS,residential,158,VDSL,Standalone Only,-33.819697,151.193322,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9207,19-27 GLENMORE ST NAREMBURN NSW 2065,ST LEONARDS,residential,30,UBE,Standalone Only,-33.816322,151.200483,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9210,20 DALLEYS RD NAREMBURN NSW 2065,ST LEONARDS,residential,22,UBE,Slave Only,-33.819799,151.198987,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9238,13 HERBERT ST ST LEONARDS NSW 2065,ST LEONARDS,residential,86,VDSL,Standalone Only,-33.821279,151.19359,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9287,27-29 MORTON ST WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,15,UBE,Standalone Only,-33.831522,151.199843,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9314,14-16 HAZELBANK RD WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,15,UBE,Standalone Only,-33.833154,151.19945,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9337,17-19 CHRISTIE ST WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,32,VDSL,Standalone Only,-33.826397,151.197071,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9365,34-36 OXLEY ST ST LEONARDS NSW 2065,ST LEONARDS,residential,188,VDSL,Standalone Only,-33.824461,151.198769,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9368,34-38 STATION ST NAREMBURN NSW 2065,ST LEONARDS,residential,24,UBE,Standalone Only,-33.813446,151.19358,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9376,36 MORTON ST WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,15,UBE,Standalone Only,-33.831718,151.199089,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9399,41 ROCKLANDS RD WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,162,VDSL,Standalone Only,-33.831323,151.202433,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9400,41-43 MILRAY AVE WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,24,UBE,Standalone Only,-33.831635,151.191129,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9402,42-44 SINCLAIR ST WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,32,VDSL,Standalone Only,-33.829215,151.199998,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9427,20-26 HUME ST WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,24,UBE,Standalone Only,-33.82658,151.19792,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9434,22 ROCKLANDS RD WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,12,UBE,Standalone Only,-33.832258,151.198743,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9444,46 MORTON ST WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,17,UBE,Standalone Only,-33.830252,151.198952,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9447,47 GARLAND RD NAREMBURN NSW 2065,ST LEONARDS,residential,13,UBE,Standalone Only,-33.813765,151.202442,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9461,51-55 GARLAND RD NAREMBURN NSW 2065,ST LEONARDS,residential,29,UBE,Standalone Only,-33.813565,151.201954,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9601,80 RIVER RD GREENWICH NSW 2065,ST LEONARDS,residential,19,UBE,Standalone Only,-33.82699,151.188687,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9642,38-46 ALBANY ST ST LEONARDS NSW 2065,ST LEONARDS,residential,63,VDSL,Standalone Only,-33.823561,151.198643,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9663,45 CHANDOS ST ST LEONARDS NSW 2065,ST LEONARDS,residential,49,VDSL,Standalone Only,-33.822292,151.197435,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9685,50 SHIRLEY RD WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,16,UBE,Standalone Only,-33.832143,151.192275,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9696,52-54 DALLEYS RD NAREMBURN NSW 2065,ST LEONARDS,residential,10,UBE,Standalone Only,-33.818002,151.196106,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9726,116 SHIRLEY RD WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,31,VDSL,Standalone Only,-33.82878,151.198881,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9784,143 ERNEST ST CROWS NEST NSW 2065,ST LEONARDS,residential,37,VDSL,Standalone Only,-33.826903,151.207192,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9787,143-153 WILLOUGHBY RD NAREMBURN NSW 2065,ST LEONARDS,residential,18,UBE,Standalone Only,-33.821539,151.201337,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9823,207-211 WILLOUGHBY RD NAREMBURN NSW 2065,ST LEONARDS,residential,18,UBE,Standalone Only,-33.81793,151.201405,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9833,244-246 PACIFIC HWY GREENWICH NSW 2065,ST LEONARDS,residential,12,UBE,Standalone Only,-33.820125,151.183985,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9838,250 PACIFIC HWY CROWS NEST NSW 2065,ST LEONARDS,residential,44,UBE,Standalone Only,-33.82903,151.201329,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9841,252 WILLOUGHBY RD NAREMBURN NSW 2065,ST LEONARDS,residential,80,VDSL,Standalone Only,-33.818981,151.200149,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9856,280 PACIFIC HWY GREENWICH NSW 2065,ST LEONARDS,residential,15,UBE,Standalone Only,-33.8181,151.181967,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9859,284-286 PACIFIC HWY GREENWICH NSW 2065,ST LEONARDS,residential,56,UBE,Standalone Only,-33.817888,151.181601,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9918,84 SHIRLEY RD WOLLSTONECRAFT NSW 2065,ST LEONARDS,residential,15,UBE,Standalone Only,-33.831203,151.196764,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,9991,167 WILLOUGHBY RD NAREMBURN NSW 2065,ST LEONARDS,residential,85,VDSL,Standalone Only,-33.820328,151.201343,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10021,236 PACIFIC HWY CROWS NEST NSW 2065,ST LEONARDS,residential,73,VDSL,Standalone Only,-33.829697,151.201723,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10033,282 PACIFIC HWY GREENWICH NSW 2065,ST LEONARDS,residential,16,UBE,Standalone Only,-33.818038,151.181782,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10090,1 MORIARTY RD CHATSWOOD NSW 2067,CHATSWOOD,residential,25,UBE,Standalone Only,-33.803192,151.178733,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10094,1-3 GORDON AVE CHATSWOOD NSW 2067,CHATSWOOD,residential,12,UBE,Standalone Only,-33.802019,151.180659,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10095,1-3 HAVILAH ST CHATSWOOD NSW 2067,CHATSWOOD,residential,24,UBE,Standalone Only,-33.794352,151.187116,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10102,2 FEHON RD CHATSWOOD NSW 2067,CHATSWOOD,residential,25,UBE,Standalone Only,-33.803029,151.178215,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10103,2 HELP ST CHATSWOOD NSW 2067,CHATSWOOD,Residential,1196,VDSL,Standalone Only,-33.795775,151.181848,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10117,1 KATHERINE ST CHATSWOOD NSW 2067,CHATSWOOD,Residential,240,VDSL,Standalone Only,-33.797731,151.179785,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10123,2 ENDEAVOUR ST CHATSWOOD NSW 2067,CHATSWOOD,residential,2,VDSL,Master Only,-33.795462,151.181468,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10130,2-6 BOWEN ST CHATSWOOD NSW 2067,CHATSWOOD,residential,21,UBE,Standalone Only,-33.804919,151.177793,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10142,5 HELP ST CHATSWOOD NSW 2067,CHATSWOOD,residential,35,VDSL,Standalone Only,-33.794901,151.181536,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10144,2-14 VICTOR ST CHATSWOOD NSW 2067,CHATSWOOD,residential,43,VDSL,Standalone Only,-33.799118,151.183623,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10147,3-5 FREEMAN RD CHATSWOOD NSW 2067,CHATSWOOD,residential,42,UBE,Standalone Only,-33.799784,151.178295,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10152,4-6 ELLIS ST CHATSWOOD NSW 2067,CHATSWOOD,residential,12,UBE,Standalone Only,-33.799947,151.180461,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10155,5-7 SUTHERLAND RD CHATSWOOD NSW 2067,CHATSWOOD,residential,40,UBE,Standalone Only,-33.801838,151.178427,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10199,18-20 CENTENNIAL AVE CHATSWOOD NSW 2067,CHATSWOOD,residential,39,UBE,Standalone Only,-33.799187,151.177056,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10207,21 JOHNSON ST CHATSWOOD NSW 2067,CHATSWOOD,residential,39,VDSL,Standalone Only,-33.799343,151.185507,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10219,25-29 DEVONSHIRE ST CHATSWOOD NSW 2067,CHATSWOOD,residential,39,VDSL,Standalone Only,-33.798909,151.185348,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10223,27-29 CHURCH ST CHATSWOOD NSW 2067,CHATSWOOD,residential,10,UBE,Standalone Only,-33.795111,151.193207,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10228,28 WHITTON RD CHATSWOOD NSW 2067,CHATSWOOD,residential,152,VDSL,Standalone Only,-33.799897,151.177063,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10240,35-43 ORCHARD RD CHATSWOOD NSW 2067,CHATSWOOD,residential,52,VDSL,Standalone Only,-33.800071,151.182896,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10242,5-9 GORDON AVE CHATSWOOD NSW 2067,CHATSWOOD,residential,15,UBE,Standalone Only,-33.80213,151.180285,syd-herb,39 HERBERT ST ST LEONARDS NSW,External,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10273,11-13 SUTHERLAND RD CHATSWOOD NSW 2067,CHATSWOOD,residential,21,UBE,Standalone Only,-33.801871,151.178062,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10284,43-45 JOHNSON ST CHATSWOOD NSW 2067,CHATSWOOD,residential,32,UBE,Standalone Only,-33.799961,151.183267,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10288,46 ANDERSON ST CHATSWOOD NSW 2067,CHATSWOOD,residential,12,UBE,Standalone Only,-33.793329,151.18151,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10321,84-86 ALBERT AVE CHATSWOOD NSW 2067,CHATSWOOD,residential,22,UBE,Standalone Only,-33.799108,151.180584,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10323,88 ALBERT AVE CHATSWOOD NSW 2067,CHATSWOOD,residential,36,VDSL,Standalone Only,-33.799172,151.180236,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10355,305 VICTORIA AVE CHATSWOOD NSW 2067,CHATSWOOD,residential,17,UBE,Standalone Only,-33.794125,151.189184,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10399,640-650 PACIFIC HWY CHATSWOOD NSW 2067,CHATSWOOD,residential,36,UBE,Standalone Only,-33.800372,151.179086,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10402,655A PACIFIC HWY CHATSWOOD NSW 2067,CHATSWOOD,residential,43,VDSL,Standalone Only,-33.801599,151.179978,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10409,745 PACIFIC HWY CHATSWOOD NSW 2067,CHATSWOOD,residential,4,UBE,Standalone Only,-33.800214,151.179611,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10435,856 PACIFIC HWY CHATSWOOD NSW 2067,CHATSWOOD,residential,32,UBE,Standalone Only,-33.791219,151.179892,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10456,17 SEPTIMUS ST CHATSWOOD NSW 2067,CHATSWOOD,residential,34,VDSL,Slave Only,-33.794628,151.191535,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10458,18 JACQUES ST CHATSWOOD NSW 2067,CHATSWOOD,residential,45,VDSL,Master Only,-33.794628,151.191535,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10486,31 BERTRAM ST CHATSWOOD NSW 2067,CHATSWOOD,residential,27,UBE,Standalone Only,-33.796084,151.186646,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10497,37-39 JOHNSON ST CHATSWOOD NSW 2067,CHATSWOOD,residential,28,UBE,Standalone Only,-33.799826,151.183698,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10504,42 ANDERSON ST CHATSWOOD NSW 2067,CHATSWOOD,residential,10,UBE,Standalone Only,-33.793864,151.181741,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10506,44 ANDERSON ST CHATSWOOD NSW 2067,CHATSWOOD,residential,13,UBE,Standalone Only,-33.793531,151.181549,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10514,57-61 ARCHER ST CHATSWOOD NSW 2067,CHATSWOOD,residential,12,UBE,Standalone Only,-33.797298,151.18647,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10530,88 VICTORIA AVE CHATSWOOD NSW 2067,CHATSWOOD,residential,22,UBE,Standalone Only,-33.792283,151.197113,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10565,307 VICTORIA AVE CHATSWOOD NSW 2067,CHATSWOOD,residential,12,UBE,Standalone Only,-33.794192,151.18888,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10586,381 MOWBRAY RD CHATSWOOD NSW 2067,CHATSWOOD,residential,18,UBE,Standalone Only,-33.805335,151.177544,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10622,809-811 PACIFIC HWY CHATSWOOD NSW 2067,CHATSWOOD,Residential,233,VDSL,Standalone Only,-33.797267,151.178508,syd-herb,39 HERBERT ST ST LEONARDS NSW,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSW,10644,2 CHILDS ST LIDCOMBE NSW 2141,LIDCOMBE,residential,15,UBE,Standalone Only,-33.859414,151.044707,syd-geos,Exernal Cabinet - Bankstown,Internal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
